2	2178.33223401	969.206671863	608.92288781	-196.743379105	
2	2219.33223401	975.206671863	602.92288781	-187.743379105	
2	2198.33223401	967.206671863	576.92288781	-188.743379105	
2	2174.33223401	987.206671863	586.92288781	-175.743379105	
2	2134.33223401	987.206671863	606.92288781	-163.743379105	
2	2200.33223401	988.206671863	615.92288781	-182.743379105	
2	2152.33223401	927.206671863	572.92288781	-197.743379105	
2	2132.33223401	980.206671863	616.92288781	-167.743379105	
2	2188.33223401	993.206671863	639.92288781	-141.743379105	
2	2150.33223401	965.206671863	615.92288781	-153.743379105	
2	2164.33223401	973.206671863	587.92288781	-171.743379105	
2	2159.33223401	951.206671863	572.92288781	-175.743379105	
2	2130.33223401	974.206671863	553.92288781	-214.743379105	
2	2027.33223401	824.206671863	435.92288781	-343.743379105	
2	2054.33223401	945.206671863	533.92288781	-191.743379105	
2	2004.33223401	815.206671863	428.92288781	-352.743379105	
2	2088.33223401	974.206671863	544.92288781	-191.743379105	
2	1969.33223401	981.206671863	502.92288781	-224.743379105	
2	2027.33223401	1004.20667186	567.92288781	-179.743379105	
2	2016.33223401	993.206671863	542.92288781	-215.743379105	
2	2029.33223401	969.206671863	490.92288781	-223.743379105	
2	2016.33223401	972.206671863	500.92288781	-217.743379105	
2	2013.33223401	991.206671863	524.92288781	-207.743379105	
2	1974.33223401	985.206671863	515.92288781	-206.743379105	
2	1964.33223401	992.206671863	486.92288781	-251.743379105	
2	1939.33223401	961.206671863	471.92288781	-242.743379105	
2	2018.33223401	959.206671863	494.92288781	-240.743379105	
2	1945.33223401	975.206671863	524.92288781	-230.743379105	
2	1993.33223401	945.206671863	473.92288781	-255.743379105	
2	1980.33223401	890.206671863	487.92288781	-231.743379105	
2	1965.33223401	999.206671863	505.92288781	-231.743379105	
2	2012.33223401	973.206671863	474.92288781	-266.743379105	
2	1978.33223401	968.206671863	460.92288781	-232.743379105	
2	1966.33223401	968.206671863	428.92288781	-286.743379105	
