2	0.449968292683	0.864723170732	0.738792682927	0.661890243902	0.520361091171	1.0	0.854369014192	0.765435998832	
2	0.437102439024	0.863318292683	0.740259756098	0.676854878049	0.506305082064	1.0	0.857458671236	0.784015448051	
2	0.42106097561	0.860257317073	0.738385365854	0.684918292683	0.489459336472	1.0	0.85833081707	0.796178398125	
2	0.424875609756	0.858384146341	0.736292682927	0.688626829268	0.494971408276	1.0	0.857765938554	0.802236192506	
2	0.412009756098	0.857580487805	0.733308536585	0.68837195122	0.480432754659	1.0	0.855090043457	0.802690780642	
2	0.410045121951	0.857767073171	0.733587804878	0.691667073171	0.478037843579	1.0	0.855229616318	0.806357687075	
2	0.409606097561	0.858030487805	0.733865853659	0.690137804878	0.477379421108	1.0	0.855291116212	0.804327835301	
2	0.404986585366	0.856025609756	0.733540243902	0.685119512195	0.473101015612	1.0	0.856913900171	0.800349317108	
2	0.403390243902	0.851648780488	0.712820731707	0.67732195122	0.473657983367	1.0	0.836989082869	0.795306664834	
2	0.387826829268	0.847612195122	0.700081707317	0.681012195122	0.457552205478	1.0	0.825945770184	0.803447849195	
2	0.381814634146	0.84636097561	0.695912195122	0.68512804878	0.451125046108	1.0	0.822240409443	0.809498628274	
2	0.372567073171	0.844285365854	0.688242682927	0.684068292683	0.44128097944	1.0	0.815177795047	0.810233506761	
2	0.369273170732	0.844893902439	0.688185365854	0.684434146341	0.437064546999	1.0	0.814522822176	0.810082951677	
2	0.369869512195	0.84497195122	0.685326829268	0.68331097561	0.437729928977	1.0	0.811064590108	0.808678885286	
2	0.373204878049	0.845702439024	0.690954878049	0.684613414634	0.441295733378	1.0	0.81701890188	0.809520444832	
2	0.369467073171	0.844198780488	0.69083902439	0.686286585366	0.437654118568	1.0	0.818336913483	0.812944298462	
2	0.368531707317	0.844542682927	0.68942195122	0.685920731707	0.436368362153	1.0	0.816325764413	0.812180065702	
2	0.368403658537	0.847259756098	0.690691463415	0.68255	0.434817841737	1.0	0.815206267551	0.805597097098	
2	0.36588902439	0.846267073171	0.690840243902	0.679556097561	0.432356446316	1.0	0.816338323686	0.803004298649	
2	0.362059756098	0.844265853659	0.690331707317	0.67765	0.428845670506	1.0	0.81767100295	0.802650014878	
2	0.366523170732	0.844623170732	0.690219512195	0.680058536585	0.433948751861	1.0	0.817192253437	0.805162065346	
2	0.36986097561	0.844273170732	0.688853658537	0.679201219512	0.438082114216	1.0	0.815913240426	0.804480401673	
2	0.370342682927	0.844215853659	0.690015853659	0.679085365854	0.438682454638	1.0	0.817345292283	0.804397788683	
2	0.36472195122	0.844087804878	0.691037804878	0.678379268293	0.432090061143	1.0	0.818680000925	0.803683294999	
2	0.359485365854	0.839432926829	0.68533902439	0.676108536585	0.428247873492	1.0	0.816430952952	0.805434853669	
2	0.363190243902	0.84227195122	0.692329268293	0.679468292683	0.431203061406	1.0	0.821978302008	0.806708915926	
2	0.363145121951	0.844290243902	0.688631707317	0.667467073171	0.430118818231	1.0	0.815633856118	0.790565896019	
2	0.362692682927	0.844509756098	0.687257317073	0.651779268293	0.429471276451	1.0	0.81379440807	0.771784178438	
2	0.366868292683	0.841151219512	0.687502439024	0.642424390244	0.436150223851	1.0	0.817335127236	0.763744229743	
2	0.369146341463	0.842179268293	0.686442682927	0.64581097561	0.438322760203	1.0	0.815079055934	0.766833143398	
2	0.3707	0.842897560976	0.684719512195	0.652812195122	0.439792469646	1.0	0.812340127551	0.774485803905	
2	0.361446341463	0.846220731707	0.684651219512	0.657042682927	0.427130094927	1.0	0.809069305276	0.776443613714	
2	0.363076829268	0.846626829268	0.689029268293	0.659970731707	0.428851079031	1.0	0.813852389828	0.779529668671	
2	0.347380487805	0.848259756098	0.689941463415	0.664532926829	0.40952135865	1.0	0.813361070657	0.783407349049	
2	0.341452439024	0.849425609756	0.689213414634	0.663970731707	0.40198039134	1.0	0.81138760913	0.7816702535	
2	0.343930487805	0.845169512195	0.694553658537	0.665882926829	0.40693669476	1.0	0.821792135796	0.787869080961	
2	0.349330487805	0.846692682927	0.702348780488	0.665114634146	0.41258238656	1.0	0.829520314336	0.785544327426	
2	0.356664634146	0.84803902439	0.710781707317	0.668256097561	0.420575732824	1.0	0.838147404629	0.788001587594	
2	0.35562804878	0.84818902439	0.710945121951	0.669817073171	0.419279239125	1.0	0.838191843454	0.78970259448	
2	0.345123170732	0.847664634146	0.708895121951	0.670869512195	0.407145888632	1.0	0.836291964292	0.791432702475	
2	0.34297195122	0.847703658537	0.71091097561	0.67258902439	0.404589443216	1.0	0.838631482182	0.793424704043	
